Samples - Plot 0,Amplitude [V] - Plot 0
122,0.0226382
123,0.022894
124,0.0230219
125,0.0235334
126,0.0235334
127,0.0225103
128,0.0209755
129,0.0193128
130,0.0163711
131,0.0148363
132,0.0127899
133,0.00997614
134,0.00703445
135,0.00358118
136,0.000383698
137,-0.00230219
138,-0.00511597
139,-0.00831345
140,-0.011383
141,-0.0140689
142,-0.0168827
143,-0.0189291
144,-0.0207197
145,-0.0222545
146,-0.0231497
147,-0.0241729
148,-0.0246845
149,-0.0246845
150,-0.0246845
151,-0.0235334
152,-0.0219987
153,-0.0204639
154,-0.0182896
155,-0.0154758
156,-0.0122783
157,-0.00895294
158,-0.00588336
159,-0.00255798
160,0.00127899
161,0.00447647
162,0.00818555
163,0.0115109
164,0.0150921
165,0.0189291
166,0.0223824
167,0.0248124
168,0.0272425
169,0.0290331
170,0.0310795
171,0.0327422
172,0.0331259
173,0.0332538
174,0.032998
175,0.0321027
176,0.0308237
177,0.0287773
178,0.0262193
179,0.0236613
180,0.0205918
181,0.0171385
182,0.0129178
183,0.00754605
184,0.00230219
185,-0.00243008
186,-0.00729025
187,-0.0124062
188,-0.0167548
189,-0.0213592
190,-0.0258356
191,-0.0294168
192,-0.0326143
193,-0.0354281
194,-0.0374745
195,-0.0391371
196,-0.0401603
197,-0.0407998
198,-0.0407998
199,-0.0383698
200,-0.0333817
201,-0.032998
202,-0.0356839
203,-0.0344049
204,-0.0308237
205,-0.0251961
206,-0.0184175
207,-0.0115109
208,-0.00370908
209,0.00486017
210,0.0131736
211,0.0211034
212,0.0289052
213,0.0360676
214,0.0420788
215,0.0480901
216,0.0537177
217,0.0576825
218,0.0606242
219,0.0625427
220,0.0636938
221,0.0636938
222,0.0626706
223,0.0598568
224,0.0558919
225,0.0509039
226,0.0448926
227,0.0379861
228,0.0298005
229,0.0219987
230,0.0136852
231,0.00460437
232,-0.00524387
233,-0.01522
234,-0.0250682
235,-0.034277
236,-0.0428462
237,-0.0580662
238,-0.0631822
239,-0.067275
240,-0.0707282
241,-0.0732862
242,-0.0753326
243,-0.0767395
244,-0.0771232
245,-0.0755884
246,-0.0730304
247,-0.0686819
248,-0.0625427
249,-0.0564035
250,-0.048218
251,-0.0388813
252,-0.0287773
253,-0.0179059
254,-0.00703445
255,0.00370908
256,0.0150921
257,0.0272425
258,0.0384976
259,0.0491133
260,0.058322
261,0.0671471
262,0.074821
263,0.0828787
264,0.0954128
265,0.096436
266,0.0960523
267,0.0949012
268,0.0936222
269,0.0908084
270,0.0860761
271,0.0800649
272,0.0729025
273,0.0643333
274,0.0541013
275,0.0442531
276,0.0327422
277,0.0199523
278,0.00754605
279,-0.00549966
280,-0.0186733
281,-0.0314632
282,-0.0432299
283,-0.0624148
284,-0.0717514
285,-0.0792975
286,-0.0855645
287,-0.0914479
288,-0.096436
289,-0.100401
290,-0.102703
291,-0.102959
292,-0.102064
293,-0.0988661
294,-0.0940059
295,-0.0873551
296,-0.0782743
297,-0.0686819
298,-0.0575546
299,-0.0454042
300,-0.0327422
301,-0.0193128
302,-0.00511597
303,0.00882504
304,0.0225103
305,0.0367071
306,0.0506481
307,0.0640775
308,0.0755884
309,0.0906805
310,0.101424
311,0.107052
312,0.1114
313,0.115109
314,0.115749
315,0.115621
316,0.11383
317,0.110505
318,0.105517
319,0.0984824
320,0.0899131
321,0.0791696
322,0.0677866
323,0.0553803
324,0.0413114
325,0.0254519
326,0.00920874
327,-0.00588336
328,-0.0213592
329,-0.0374745
330,-0.0584499
331,-0.0741815
332,-0.0853087
333,-0.0955407
334,-0.104877
335,-0.113319
336,-0.120097
337,-0.125213
338,-0.128155
339,-0.128794
340,-0.128027
341,-0.123934
342,-0.117667
343,-0.110249
344,-0.100657
345,-0.088762
346,-0.0749489
347,-0.0602405
348,-0.044381
349,-0.0269867
350,-0.00844134
351,0.00997614
352,0.0274983
353,0.0455321
354,0.0630543
355,0.0801928
356,0.103343
357,0.114086
358,0.124318
359,0.133783
360,0.141329
361,0.1467
362,0.150026
363,0.151688
364,0.150537
365,0.146572
366,0.140433
367,0.130713
368,0.119202
369,0.10654
370,0.0914479
371,0.0741815
372,0.0553803
373,0.0353002
374,0.0157316
375,-0.00537177
376,-0.0267309
377,-0.0497528
378,-0.0755884
379,-0.0914479
380,-0.106924
381,-0.122144
382,-0.136085
383,-0.148875
384,-0.158467
385,-0.165757
386,-0.170234
387,-0.171896
388,-0.170745
389,-0.166269
390,-0.159234
391,-0.149642
392,-0.137236
393,-0.122144
394,-0.104749
395,-0.0860761
396,-0.0653565
397,-0.0432299
398,-0.0195686
399,0.00396487
400,0.0285215
401,0.0524387
402,0.0759721
403,0.105261
404,0.124318
405,0.141329
406,0.156676
407,0.169978
408,0.180082
409,0.187756
410,0.193639
411,0.196325
412,0.194407
413,0.189674
414,0.182512
415,0.171385
416,0.157828
417,0.141456
418,0.122655
419,0.101552
420,0.0778906
421,0.0532061
422,0.0271146
423,-0.000127899
424,-0.0267309
425,-0.0575546
426,-0.086204
427,-0.107435
428,-0.128667
429,-0.148747
430,-0.167292
431,-0.182128
432,-0.194535
433,-0.204767
434,-0.211034
435,-0.21308
436,-0.211545
437,-0.207836
438,-0.199395
439,-0.187116
440,-0.171769
441,-0.153863
442,-0.133143
443,-0.109354
444,-0.0839019
445,-0.0572988
446,-0.0285215
447,0.00127899
448,0.0301842
449,0.0590894
450,0.0910642
451,0.121632
452,0.144398
453,0.166013
454,0.18507
455,0.201697
456,0.214615
457,0.225103
458,0.231753
459,0.235207
460,0.234311
461,0.228556
462,0.219091
463,0.206046
464,0.189547
465,0.169594
466,0.147212
467,0.121121
468,0.0929827
469,0.0631822
470,0.0321027
471,0.000383698
472,-0.0315911
473,-0.0699608
474,-0.100785
475,-0.127643
476,-0.153479
477,-0.17778
478,-0.199267
479,-0.21858
480,-0.233288
481,-0.244032
482,-0.25145
483,-0.254008
484,-0.252601
485,-0.247613
486,-0.237765
487,-0.223184
488,-0.204639
489,-0.18264
490,-0.157828
491,-0.130201
492,-0.0993777
493,-0.0671471
494,-0.0321027
495,0.00370908
496,0.0379861
497,0.072263
498,0.112935
499,0.143375
500,0.171641
501,0.19786
502,0.219987
503,0.239044
504,0.255415
505,0.267821
506,0.275879
507,0.27882
508,0.277285
509,0.270507
510,0.259635
511,0.243904
512,0.224591
513,0.201313
514,0.17292
515,0.141712
516,0.108075
517,0.0729025
518,0.0363234
519,-0.00115109
520,-0.0387534
521,-0.083774
522,-0.116132
523,-0.147979
524,-0.179187
525,-0.20822
526,-0.2338
527,-0.255287
528,-0.272937
529,-0.285599
530,-0.293529
531,-0.296726
532,-0.29468
533,-0.287645
534,-0.275623
535,-0.258356
536,-0.23623
537,-0.210522
538,-0.180722
539,-0.147851
540,-0.111528
541,-0.0736699
542,-0.034277
543,0.00537177
544,0.0451484
545,0.0868435
546,0.129818
547,0.163199
548,0.195302
549,0.224207
550,0.250299
551,0.272297
552,0.289692
553,0.303121
554,0.311562
555,0.313865
556,0.310795
557,0.303121
558,0.289564
559,0.27089
560,0.248124
561,0.220242
562,0.188268
563,0.153223
564,0.116005
565,0.0757163
566,0.0345328
567,-0.00716235
568,-0.050776
569,-0.0968197
570,-0.134678
571,-0.170234
572,-0.203104
573,-0.234055
574,-0.261554
575,-0.284448
576,-0.302737
577,-0.315399
578,-0.322818
579,-0.32448
580,-0.320132
581,-0.311179
582,-0.296214
583,-0.27639
584,-0.251066
585,-0.220754
586,-0.186989
587,-0.150026
588,-0.110377
589,-0.0695772
590,-0.0273704
591,0.0162432
592,0.0594731
593,0.107435
594,0.147851
595,0.183407
596,0.217173
597,0.247996
598,0.275111
599,0.297238
600,0.315655
601,0.328189
602,0.334073
603,0.334584
604,0.32998
605,0.319748
606,0.303761
607,0.281378
608,0.254775
609,0.223951
610,0.188779
611,0.150537
612,0.10961
613,0.0667634
614,0.022894
615,-0.0223824
616,-0.0725188
617,-0.11626
618,-0.154374
619,-0.191209
620,-0.225998
621,-0.25631
622,-0.28189
623,-0.303888
624,-0.320132
625,-0.331898
626,-0.338037
627,-0.337398
628,-0.331003
629,-0.319108
630,-0.301714
631,-0.279076
632,-0.251066
633,-0.218324
634,-0.182768
635,-0.143887
636,-0.101552
637,-0.0572988
638,-0.0121504
639,0.0331259
640,0.0780185
641,0.127643
642,0.165629
643,0.201825
644,0.235334
645,0.264623
646,0.291226
647,0.31233
648,0.327678
649,0.336886
650,0.340979
651,0.339444
652,0.33177
653,0.318725
654,0.299796
655,0.275751
656,0.24659
657,0.213975
658,0.177524
659,0.137875
660,0.0963081
661,0.052055
662,0.00690656
663,-0.0382419
664,-0.0904247
665,-0.130201
666,-0.168699
667,-0.204894
668,-0.237765
669,-0.266926
670,-0.29161
671,-0.312202
672,-0.327038
673,-0.336247
674,-0.339061
675,-0.336503
676,-0.327678
677,-0.313225
678,-0.293401
679,-0.268332
680,-0.23802
681,-0.203999
682,-0.166781
683,-0.127004
684,-0.0850529
685,-0.0414393
686,0.00268588
687,0.0479622
688,0.0946454
689,0.13941
690,0.177012
691,0.212313
692,0.243776
693,0.271914
694,0.295447
695,0.313992
696,0.327806
697,0.336119
698,0.337654
699,0.333305
700,0.323713
701,0.308876
702,0.288413
703,0.262833
704,0.232393
705,0.19786
706,0.160769
707,0.121248
708,0.0790417
709,0.0353002
710,-0.00972034
711,-0.0572988
712,-0.10347
713,-0.141968
714,-0.178675
715,-0.21372
716,-0.244927
717,-0.271786
718,-0.294552
719,-0.312202
720,-0.323841
721,-0.329852
722,-0.330875
723,-0.325248
724,-0.31412
725,-0.297621
726,-0.27639
727,-0.250299
728,-0.218708
729,-0.184047
730,-0.146189
731,-0.106028
732,-0.0643333
733,-0.0214871
734,0.021615
735,0.0652286
736,0.114214
737,0.151816
738,0.186861
739,0.220114
740,0.249275
741,0.274472
742,0.295447
743,0.311307
744,0.321155
745,0.324864
746,0.323329
747,0.316678
748,0.304784
749,0.287262
750,0.263984
751,0.235846
752,0.205022
753,0.169466
754,0.13148
755,0.0914479
756,0.0498807
757,0.00754605
758,-0.0347886
759,-0.0846692
760,-0.122016
761,-0.1577
762,-0.192232
763,-0.224335
764,-0.252089
765,-0.275495
766,-0.293656
767,-0.306958
768,-0.31476
769,-0.316295
770,-0.312713
771,-0.304144
772,-0.28982
773,-0.270763
774,-0.246973
775,-0.218835
776,-0.185965
777,-0.150409
778,-0.112423
779,-0.0725188
780,-0.0313353
781,0.0103598
782,0.0516713
783,0.096436
784,0.137492
785,0.171257
786,0.202464
787,0.231114
788,0.255159
789,0.276134
790,0.292633
791,0.303249
792,0.308109
793,0.307981
794,0.302226
795,0.291226
796,0.275111
797,0.254391
798,0.228172
799,0.198755
800,0.166397
801,0.130969
802,0.0924711
803,0.0528224
804,0.0129178
805,-0.0441252
806,-0.107819
807,-0.145293
808,-0.172536
809,-0.194023
810,-0.210394
811,-0.223312
812,-0.233288
813,-0.240067
814,-0.24352
815,-0.243904
816,-0.240962
817,-0.235079
818,-0.22587
819,-0.214231
820,-0.199139
821,-0.180594
822,-0.15949
823,-0.135573
824,-0.10961
825,-0.0819834
826,-0.053334
827,-0.0244287
828,0.00486017
829,0.0338933
830,0.062159
831,0.092599
832,0.120865
833,0.141456
834,0.160258
835,0.17714
836,0.191337
837,0.201569
838,0.209243
839,0.213464
840,0.213464
841,0.208859
842,0.200546
843,0.189291
844,0.174582
845,0.156804
846,0.136596
847,0.114214
848,0.0906805
849,0.064717
850,0.036835
851,0.00805765
852,-0.0207197
853,-0.0505202
854,-0.0821113
855,-0.103726
856,-0.124957
857,-0.144014
858,-0.16192
859,-0.176885
860,-0.188779
861,-0.197988
862,-0.20336
863,-0.204767
864,-0.202209
865,-0.196709
866,-0.187116
867,-0.175094
868,-0.159746
869,-0.141201
870,-0.120097
871,-0.096436
872,-0.0707282
873,-0.0448926
874,-0.017778
875,0.00908084
876,0.035556
877,0.062159
878,0.0904247
879,0.117539
880,0.136596
881,0.153223
882,0.16806
883,0.179954
884,0.189035
885,0.194663
886,0.197604
887,0.197221
888,0.193128
889,0.184686
890,0.173431
891,0.159234
892,0.14184
893,0.122272
894,0.100912
895,0.0777627
896,0.0521829
897,0.0263472
898,0.000127899
899,-0.0264751
900,-0.0569151
901,-0.0851808
902,-0.104749
903,-0.124318
904,-0.142224
905,-0.1577
906,-0.171129
907,-0.182128
908,-0.188651
909,-0.192488
910,-0.192872
911,-0.18993
912,-0.183152
913,-0.173048
914,-0.159746
915,-0.143759
916,-0.125213
917,-0.10411
918,-0.0819834
919,-0.0574267
920,-0.031719
921,-0.00626706
922,0.020336
923,0.04566
924,0.0700887
925,0.0988661
926,0.120865
927,0.137747
928,0.153223
929,0.165757
930,0.176757
931,0.18507
932,0.18993
933,0.191465
934,0.189035
935,0.183791
936,0.174199
937,0.161409
938,0.146828
939,0.12969
940,0.110249
941,0.0877388
942,0.0635659
943,0.0386255
944,0.0136852
945,-0.0120225
946,-0.0373466
947,-0.0699608
948,-0.0917037
949,-0.110761
950,-0.128539
951,-0.14491
952,-0.159234
953,-0.171257
954,-0.18021
955,-0.18571
956,-0.187628
957,-0.185837
958,-0.181361
959,-0.173687
960,-0.163455
961,-0.148747
962,-0.131864
963,-0.112295
964,-0.0905526
965,-0.0676587
966,-0.0432299
967,-0.0186733
968,0.00652286
969,0.0314632
970,0.0560198
971,0.0787859
972,0.108586
973,0.126364
974,0.142352
975,0.156421
976,0.167932
977,0.176757
978,0.182512
979,0.18507
980,0.184303
981,0.181233
982,0.174071
983,0.163199
984,0.14977
985,0.133783
986,0.114726
987,0.0946454
988,0.0723909
989,0.0484738
990,0.024045
991,-0.000767395
992,-0.0260914
993,-0.0539735
994,-0.0805765
995,-0.0996335
996,-0.117795
997,-0.134678
998,-0.150154
999,-0.162048
1000,-0.17228
1001,-0.178803
1002,-0.182384
1003,-0.18264
1004,-0.179059
1005,-0.172536
1006,-0.162944
1007,-0.150282
1008,-0.134934
1009,-0.116644
1010,-0.0973313
1011,-0.0755884
1012,-0.0521829
1013,-0.027882
1014,-0.00370908
1015,0.0205918
1016,0.0447647
1017,0.0682982
1018,0.0960523
1019,0.118946
1020,0.134294
1021,0.148875
1022,0.161665
1023,0.171641
1024,0.178291
1025,0.182128
1026,0.182768
1027,0.180466
1028,0.174454
1029,0.166013
1030,0.154886
1031,0.140305
1032,0.123551
1033,0.10347
1034,0.0822392
1035,0.0592173
1036,0.0354281
1037,0.0112551
1038,-0.0134294
1039,-0.0386255
1040,-0.0707282
1041,-0.0910642
1042,-0.109354
1043,-0.127004
1044,-0.144142
1045,-0.157828
1046,-0.168955
1047,-0.177524
1048,-0.182256
1049,-0.184175
1050,-0.182896
1051,-0.178291
1052,-0.169978
1053,-0.158851
1054,-0.145421
1055,-0.128794
1056,-0.10961
1057,-0.0892736
1058,-0.0666355
1059,-0.0422067
1060,-0.017778
1061,0.00690656
1062,0.0315911
1063,0.0556361
1064,0.0791696
1065,0.109354
1066,0.127515
1067,0.142608
1068,0.156421
1069,0.168187
1070,0.177012
1071,0.18328
1072,0.186349
1073,0.185837
1074,0.182256
1075,0.17471
1076,0.165118
1077,0.152712
1078,0.13698
1079,0.118563
1080,0.0987382
1081,0.0764837
1082,0.0528224
1083,0.0285215
1084,0.00345328
1085,-0.0225103
1086,-0.0498807
1087,-0.0785301
1088,-0.0988661
1089,-0.11869
1090,-0.135957
1091,-0.151816
1092,-0.165118
1093,-0.175606
1094,-0.18328
1095,-0.187628
1096,-0.188523
1097,-0.18571
1098,-0.17957
1099,-0.171001
1100,-0.158339
1101,-0.142863
1102,-0.12483
1103,-0.104877
1104,-0.0835182
1105,-0.0598568
1106,-0.0353002
1107,-0.010104
1108,0.0154758
1109,0.0410556
1110,0.0653565
1111,0.0920874
1112,0.117028
1113,0.13455
1114,0.150665
1115,0.163967
1116,0.175478
1117,0.183663
1118,0.188907
1119,0.190826
1120,0.190058
1121,0.18571
1122,0.17778
1123,0.166525
1124,0.152584
1125,0.13455
1126,0.11447
1127,0.0933664
1128,0.0699608
1129,0.0454042
1130,0.0196965
1131,-0.00716235
1132,-0.0328701
1133,-0.0644612
1134,-0.0876109
1135,-0.107819
1136,-0.126492
1137,-0.143503
1138,-0.158595
1139,-0.17228
1140,-0.182256
1141,-0.189163
1142,-0.192616
1143,-0.192872
1144,-0.189419
1145,-0.182384
1146,-0.171001
1147,-0.1577
1148,-0.141201
1149,-0.122527
1150,-0.101424
1151,-0.0785301
1152,-0.0539735
1153,-0.0283936
1154,-0.00230219
1155,0.0239171
1156,0.0497528
1157,0.0741815
1158,0.104749
1159,0.126109
1160,0.143119
1161,0.158595
1162,0.171513
1163,0.181745
1164,0.189674
1165,0.193384
1166,0.194023
1167,0.191849
1168,0.186733
1169,0.177268
1170,0.164734
1171,0.149003
1172,0.131225
1173,0.111656
1174,0.0891457
1175,0.0653565
1176,0.0401603
1177,0.0129178
1178,-0.0133015
1179,-0.0393929
1180,-0.0737978
1181,-0.0956686
1182,-0.115621
1183,-0.134678
1184,-0.152072
1185,-0.166397
1186,-0.178164
1187,-0.187372
1188,-0.193128
1189,-0.195046
1190,-0.194151
1191,-0.189163
1192,-0.181489
1193,-0.170745
1194,-0.156165
1195,-0.138259
1196,-0.118051
1197,-0.0963081
1198,-0.0721351
1199,-0.0475785
1200,-0.0221266
1201,0.00434857
1202,0.0308237
1203,0.0561477
1204,0.0810881
1205,0.11204
1206,0.12969
1207,0.146956
1208,0.161537
1209,0.174454
1210,0.184686
1211,0.192105
1212,0.195686
1213,0.19543
1214,0.192744
1215,0.187244
1216,0.177268
1217,0.163455
1218,0.147724
1219,0.129946
1220,0.109098
1221,0.086204
1222,0.0612637
1223,0.0365792
1224,0.0104877
1225,-0.0161153
1226,-0.0436136
1227,-0.0766116
1228,-0.0975871
1229,-0.117795
1230,-0.135957
1231,-0.153223
1232,-0.167548
1233,-0.179954
1234,-0.188012
1235,-0.193511
1236,-0.196325
1237,-0.194535
1238,-0.189674
1239,-0.182001
1240,-0.170234
1241,-0.155397
1242,-0.13762
1243,-0.118179
1244,-0.0959244
1245,-0.0727746
1246,-0.0473227
1247,-0.021615
1248,0.00460437
1249,0.03044
1250,0.0564035
1251,0.0818555
1252,0.112551
1253,0.130713
1254,0.147596
1255,0.16256
1256,0.174966
1257,0.184303
1258,0.191721
1259,0.195814
1260,0.196197
1261,0.192744
1262,0.185837
1263,0.17535
1264,0.162944
1265,0.147084
1266,0.128283
1267,0.107052
1268,0.0841577
1269,0.0594731
1270,0.0336375
1271,0.00780185
1272,-0.019057
1273,-0.0473227
1274,-0.0785301
1275,-0.098994
1276,-0.118563
1277,-0.136852
1278,-0.153223
1279,-0.167548
1280,-0.179443
1281,-0.188012
1282,-0.192872
1283,-0.195046
1284,-0.193384
1285,-0.188012
1286,-0.179187
1287,-0.167292
1288,-0.152072
1289,-0.134294
1290,-0.114214
1291,-0.0918316
1292,-0.0679145
1293,-0.0436136
1294,-0.017778
1295,0.00856924
1296,0.0345328
1297,0.059601
1298,0.0859482
1299,0.114981
1300,0.132759
1301,0.149386
1302,0.164223
1303,0.176117
1304,0.18571
1305,0.192488
1306,0.195046
1307,0.195046
1308,0.190953
1309,0.183663
1310,0.173048
1311,0.159234
1312,0.141968
1313,0.122655
1314,0.10104
1315,0.0785301
1316,0.0538456
1317,0.0283936
1318,0.00268588
1319,-0.0231497
1320,-0.0529503
1321,-0.0815997
1322,-0.10168
1323,-0.121121
1324,-0.139026
1325,-0.155525
1326,-0.169211
1327,-0.18021
1328,-0.188651
1329,-0.193256
1330,-0.193895
1331,-0.191977
1332,-0.185582
1333,-0.175861
1334,-0.164095
1335,-0.148747
1336,-0.130713
1337,-0.110249
1338,-0.0885062
1339,-0.064717
1340,-0.0396487
1341,-0.0131736
1342,0.0129178
1343,0.0387534
1344,0.0635659
1345,0.0904247
1346,0.116772
1347,0.134038
1348,0.150026
1349,0.163583
1350,0.17471
1351,0.183407
1352,0.188523
1353,0.191465
1354,0.191209
1355,0.187116
1356,0.178803
1357,0.168443
1358,0.153991
1359,0.137875
1360,0.11933
1361,0.0980987
1362,0.0750768
1363,0.0509039
1364,0.0257077
1365,0.000383698
1366,-0.0250682
1367,-0.0537177
1368,-0.0810881
1369,-0.100529
1370,-0.119586
1371,-0.136852
1372,-0.151944
1373,-0.164862
1374,-0.175733
1375,-0.183791
1376,-0.187628
1377,-0.187756
1378,-0.184814
1379,-0.178803
1380,-0.169211
1381,-0.157444
1382,-0.142224
1383,-0.124574
1384,-0.104622
1385,-0.0836461
1386,-0.0604963
1387,-0.0364513
1388,-0.0111272
1389,0.0140689
1390,0.0388813
1391,0.0622869
1392,0.0869714
1393,0.113702
1394,0.130585
1395,0.145933
1396,0.158851
1397,0.169978
1398,0.178036
1399,0.18264
1400,0.185198
1401,0.183919
1402,0.179187
1403,0.171769
1404,0.161537
1405,0.147724
1406,0.131225
1407,0.112679
1408,0.0919595
1409,0.0698329
1410,0.0468111
1411,0.0221266
1412,-0.00268588
1413,-0.0273704
1414,-0.0556361
1415,-0.0813439
1416,-0.100529
1417,-0.118563
1418,-0.134806
1419,-0.148875
1420,-0.161281
1421,-0.170873
1422,-0.178036
1423,-0.181745
1424,-0.182256
1425,-0.178931
1426,-0.17292
1427,-0.163071
1428,-0.151049
1429,-0.136341
1430,-0.118946
1431,-0.0995056
1432,-0.0785301
1433,-0.0553803
1434,-0.0319748
1435,-0.00741815
1436,0.0172664
1437,0.0413114
1438,0.0643333
1439,0.088762
1440,0.114726
1441,0.131225
1442,0.145677
1443,0.158339
1444,0.167932
1445,0.175222
1446,0.179315
1447,0.181489
1448,0.179954
1449,0.174966
1450,0.167292
1451,0.156804
1452,0.142991
1453,0.12662
1454,0.108458
1455,0.0879946
1456,0.065996
1457,0.0429741
1458,0.0186733
1459,-0.00575546
1460,-0.03044
1461,-0.0594731
1462,-0.0830066
1463,-0.101424
1464,-0.118818
1465,-0.134806
1466,-0.149258
1467,-0.160258
1468,-0.169338
1469,-0.175989
1470,-0.178803
1471,-0.178291
1472,-0.175222
1473,-0.16985
1474,-0.16013
1475,-0.147212
1476,-0.13212
1477,-0.114853
1478,-0.0949012
1479,-0.0736699
1480,-0.0509039
1481,-0.0274983
1482,-0.00370908
1483,0.0194407
1484,0.0422067
1485,0.0652286
1486,0.090041
1487,0.115109
1488,0.130201
1489,0.143759
1490,0.15527
1491,0.164862
1492,0.172152
1493,0.175989
1494,0.17778
1495,0.175478
1496,0.169594
1497,0.160897
1498,0.149898
1499,0.136213
1500,0.119714
1501,0.101552
1502,0.0813439
1503,0.0593452
1504,0.036835
1505,0.0141968
1506,-0.00946454
1507,-0.0328701
1508,-0.0619032
1509,-0.0833903
1510,-0.100273
1511,-0.117156
1512,-0.132376
1513,-0.145166
1514,-0.155909
1515,-0.164223
1516,-0.16985
1517,-0.17228
1518,-0.170873
1519,-0.167164
1520,-0.160386
1521,-0.150282
1522,-0.138003
1523,-0.123167
1524,-0.105645
1525,-0.0865877
1526,-0.065996
1527,-0.044381
1528,-0.021615
1529,0.00166269
1530,0.0246845
1531,0.046939
1532,0.0679145
1533,0.0919595
1534,0.114981
1535,0.128539
1536,0.140945
1537,0.151561
1538,0.159874
1539,0.165118
1540,0.168443
1541,0.168315
1542,0.165757
1543,0.160258
1544,0.151816
1545,0.140433
1546,0.125341
1547,0.109354
1548,0.0919595
1549,0.0725188
1550,0.0519271
1551,0.0305679
1552,0.00856924
1553,-0.0143247
1554,-0.0359397
1555,-0.0642054
1556,-0.0830066
1557,-0.0997614
1558,-0.115365
1559,-0.130073
1560,-0.14184
1561,-0.151561
1562,-0.159234
1563,-0.163583
1564,-0.165118
1565,-0.163583
1566,-0.15949
1567,-0.1522
1568,-0.142735
1569,-0.129818
1570,-0.115493
1571,-0.0979708
1572,-0.0794254
1573,-0.0593452
1574,-0.038114
1575,-0.0166269
1576,0.00511597
1577,0.0269867
1578,0.0484738
1579,0.068554
1580,0.09132
1581,0.113063
1582,0.125981
1583,0.137108
1584,0.146828
1585,0.154118
1586,0.159362
1587,0.162176
1588,0.162176
1589,0.159362
1590,0.153735
1591,0.145166
1592,0.134678
1593,0.121121
1594,0.105133
1595,0.0872272
1596,0.0684261
1597,0.0480901
1598,0.0271146
1599,0.00549966
1600,-0.0159874
1601,-0.0372187
1602,-0.0657402
1603,-0.0836461
1604,-0.0988661
1605,-0.11383
1606,-0.127899
1607,-0.139154
1608,-0.148363
1609,-0.155014
1610,-0.158851
1611,-0.159234
1612,-0.158339
1613,-0.153607
1614,-0.145549
1615,-0.136213
1616,-0.124062
1617,-0.109737
1618,-0.0927269
1619,-0.0741815
1620,-0.0542292
1621,-0.0335096
1622,-0.012662
1623,0.00856924
1624,0.0300563
1625,0.0498807
1626,0.0693213
1627,0.0918316
1628,0.112551
1629,0.124062
1630,0.134294
1631,0.143503
1632,0.150282
1633,0.154246
1634,0.15706
1635,0.15706
1636,0.154118
1637,0.147724
1638,0.138898
1639,0.12726
1640,0.114342
1641,0.0983545
1642,0.0807044
1643,0.0617753
1644,0.0416951
1645,0.0211034
1646,0.000639496
1647,-0.020336
1648,-0.0407998
1649,-0.0693213
1650,-0.084925
1651,-0.0993777
1652,-0.112935
1653,-0.125469
1654,-0.135573
1655,-0.14427
1656,-0.150282
1657,-0.153991
1658,-0.154118
1659,-0.151816
1660,-0.1467
1661,-0.138771
1662,-0.128667
1663,-0.11626
1664,-0.10168
1665,-0.0850529
1666,-0.0670192
1667,-0.0477064
1668,-0.0274983
1669,-0.00741815
1670,0.0133015
1671,0.0333817
1672,0.0532061
1673,0.0720072
1674,0.0943896
1675,0.112679
1676,0.122911
1677,0.131992
1678,0.14005
