Samples - Plot 0,Amplitude [V] - Plot 0
1689,0.0606242
1690,0.0286494
1691,-0.00358118
1692,-0.0360676
1693,-0.0762279
1694,-0.102703
1695,-0.128667
1696,-0.153223
1697,-0.175733
1698,-0.19479
1699,-0.21065
1700,-0.223056
1701,-0.23137
1702,-0.235718
1703,-0.235334
1704,-0.230218
1705,-0.222161
1706,-0.209371
1707,-0.193256
1708,-0.173815
1709,-0.150537
1710,-0.124574
1711,-0.0965639
1712,-0.0658681
1713,-0.0346607
1714,-0.00409277
1715,0.0274983
1716,0.0585778
1717,0.0917037
1718,0.125213
1719,0.148619
1720,0.170106
1721,0.189674
1722,0.205918
1723,0.219347
1724,0.228556
1725,0.234567
1726,0.236613
1727,0.2338
1728,0.226765
1729,0.215766
1730,0.20093
1731,0.181745
1732,0.160769
1733,0.136468
1734,0.109482
1735,0.0805765
1736,0.0509039
1737,0.0195686
1738,-0.0122783
1739,-0.0451484
1740,-0.0808323
1741,-0.106156
1742,-0.130969
1743,-0.154758
1744,-0.174838
1745,-0.19236
1746,-0.206813
1747,-0.218452
1748,-0.225614
1749,-0.2283
1750,-0.227149
1751,-0.221393
1752,-0.211417
1753,-0.19786
1754,-0.181233
1755,-0.161792
1756,-0.138643
1757,-0.112679
1758,-0.0854366
1759,-0.055764
1760,-0.0257077
1761,0.00434857
1762,0.0353002
1763,0.0656123
1764,0.0988661
1765,0.127643
1766,0.150282
1767,0.171129
1768,0.188651
1769,0.20336
1770,0.214615
1771,0.222672
1772,0.227149
1773,0.226765
1774,0.223696
1775,0.216405
1776,0.204127
1777,0.189035
1778,0.169978
1779,0.147724
1780,0.124062
1781,0.0979708
1782,0.0691935
1783,0.0397766
1784,0.00946454
1785,-0.020336
1786,-0.0546129
1787,-0.0859482
1788,-0.10961
1789,-0.133271
1790,-0.154886
1791,-0.173815
1792,-0.190314
1793,-0.203232
1794,-0.212441
1795,-0.218324
1796,-0.220242
1797,-0.217556
1798,-0.21065
1799,-0.200546
1800,-0.187116
1801,-0.169722
1802,-0.149258
1803,-0.125597
1804,-0.0998892
1805,-0.0721351
1806,-0.044381
1807,-0.0153479
1808,0.0144526
1809,0.0432299
1810,0.0713677
1811,0.104622
1812,0.130073
1813,0.150665
1814,0.169338
1815,0.185965
1816,0.199778
1817,0.209627
1818,0.21615
1819,0.219091
1820,0.217684
1821,0.213336
1822,0.204255
1823,0.191337
1824,0.175222
1825,0.155781
1826,0.133527
1827,0.109354
1828,0.0839019
1829,0.0565314
1830,0.0285215
1831,-0.000639496
1832,-0.0294168
1833,-0.0642054
1834,-0.0905526
1835,-0.112551
1836,-0.134166
1837,-0.154246
1838,-0.171385
1839,-0.186221
1840,-0.197988
1841,-0.205534
1842,-0.209371
1843,-0.208859
1844,-0.205406
1845,-0.197988
1846,-0.187116
1847,-0.173175
1848,-0.155397
1849,-0.13455
1850,-0.111784
1851,-0.0876109
1852,-0.0610079
1853,-0.0338933
1854,-0.00549966
1855,0.0231497
1856,0.0510318
1857,0.0781464
1858,0.110889
1859,0.132631
1860,0.151177
1861,0.167804
1862,0.183407
1863,0.195174
1864,0.203488
1865,0.20822
1866,0.209627
1867,0.207325
1868,0.201569
1869,0.191593
1870,0.178675
1871,0.162304
1872,0.142863
1873,0.120865
1874,0.0972034
1875,0.0717514
1876,0.0457879
1877,0.0184175
1878,-0.00920874
1879,-0.0370908
1880,-0.072263
1881,-0.0941338
1882,-0.115365
1883,-0.135957
1884,-0.154246
1885,-0.170362
1886,-0.18264
1887,-0.191977
1888,-0.198883
1889,-0.201185
1890,-0.199778
1891,-0.19543
1892,-0.187628
1893,-0.175861
1894,-0.160897
1895,-0.142991
1896,-0.122655
1897,-0.100273
1898,-0.0755884
1899,-0.0493691
1900,-0.0221266
1901,0.00524387
1902,0.0314632
1903,0.0581941
1904,0.0847972
1905,0.114853
1906,0.133399
1907,0.151433
1908,0.167548
1909,0.180466
1910,0.190314
1911,0.197348
1912,0.200674
1913,0.200674
1914,0.197221
1915,0.189802
1916,0.17957
1917,0.166141
1918,0.149642
1919,0.130713
1920,0.109737
1921,0.086204
1922,0.0612637
1923,0.0347886
1924,0.00805765
1925,-0.0193128
1926,-0.0477064
1927,-0.0778906
1928,-0.0984824
1929,-0.119202
1930,-0.13762
1931,-0.153735
1932,-0.168187
1933,-0.17957
1934,-0.187628
1935,-0.19236
1936,-0.194023
1937,-0.191721
1938,-0.18571
1939,-0.176757
1940,-0.163967
1941,-0.148747
1942,-0.130713
1943,-0.110249
1944,-0.0870993
1945,-0.0633101
1946,-0.0383698
1947,-0.012662
1948,0.013941
1949,0.0401603
1950,0.0649728
1951,0.0920874
1952,0.118818
1953,0.136341
1954,0.152072
1955,0.165757
1956,0.177012
1957,0.185965
1958,0.191593
1959,0.193895
1960,0.192616
1961,0.188012
1962,0.180082
1963,0.168827
1964,0.154758
1965,0.137875
1966,0.118435
1967,0.0966918
1968,0.0732862
1969,0.0493691
1970,0.0236613
1971,-0.00191849
1972,-0.0269867
1973,-0.0578104
1974,-0.0831345
1975,-0.102575
1976,-0.121376
1977,-0.138898
1978,-0.153607
1979,-0.166141
1980,-0.176117
1981,-0.18264
1982,-0.185965
1983,-0.185582
1984,-0.181873
1985,-0.174838
1986,-0.165246
1987,-0.152712
1988,-0.136724
1989,-0.118179
1990,-0.0973313
1991,-0.0749489
1992,-0.0516713
1993,-0.0276262
1994,-0.00268588
1995,0.0225103
1996,0.0477064
1997,0.0716235
1998,0.0992498
1999,0.122016
2000,0.138131
2001,0.152328
2002,0.164223
2003,0.173815
2004,0.181233
2005,0.184942
2006,0.18571
2007,0.18328
2008,0.178036
2009,0.169338
2010,0.157444
2011,0.14184
2012,0.124957
2013,0.106028
2014,0.0847972
2015,0.0619032
2016,0.0378582
2017,0.0138131
2018,-0.0112551
2019,-0.0360676
2020,-0.0680424
2021,-0.0883783
2022,-0.106028
2023,-0.122527
2024,-0.137875
2025,-0.152328
2026,-0.162944
2027,-0.171129
2028,-0.176757
2029,-0.178419
2030,-0.177268
2031,-0.172664
2032,-0.165246
2033,-0.154246
2034,-0.140433
2035,-0.123934
2036,-0.106028
2037,-0.0855645
2038,-0.0639496
2039,-0.0410556
2040,-0.0172664
2041,0.00690656
2042,0.0309516
2043,0.0538456
2044,0.0759721
2045,0.102959
2046,0.122527
2047,0.137108
2048,0.150026
2049,0.161281
2050,0.169594
2051,0.175222
2052,0.177524
2053,0.177524
2054,0.174454
2055,0.168443
2056,0.158339
2057,0.145677
2058,0.130329
2059,0.113702
2060,0.0949012
2061,0.0740536
2062,0.0519271
2063,0.0294168
2064,0.00588336
2065,-0.0184175
2066,-0.0439973
2067,-0.0723909
2068,-0.0902968
2069,-0.10718
2070,-0.122911
2071,-0.137236
2072,-0.149258
2073,-0.158979
2074,-0.166013
2075,-0.170106
2076,-0.170745
2077,-0.16806
2078,-0.163071
2079,-0.155014
2080,-0.144398
2081,-0.129946
2082,-0.113447
2083,-0.0955407
2084,-0.0762279
2085,-0.054485
2086,-0.0323585
2087,-0.00895294
2088,0.0143247
2089,0.0358118
2090,0.0581941
2091,0.0798091
2092,0.106796
2093,0.123295
2094,0.13698
2095,0.148747
2096,0.157955
2097,0.16435
2098,0.168571
2099,0.170362
2100,0.169338
2101,0.165246
2102,0.158723
2103,0.148747
2104,0.135445
2105,0.120353
2106,0.102703
2107,0.0832624
2108,0.0633101
2109,0.0427183
2110,0.0200802
2111,-0.00281378
2112,-0.0254519
2113,-0.052055
2114,-0.0759721
2115,-0.0927269
2116,-0.10897
2117,-0.123295
2118,-0.135701
2119,-0.146828
2120,-0.155397
2121,-0.161409
2122,-0.163967
2123,-0.163071
2124,-0.159618
2125,-0.153607
2126,-0.144782
2127,-0.133015
2128,-0.119202
2129,-0.102703
2130,-0.0845414
2131,-0.0648449
2132,-0.0438694
2133,-0.0227661
2134,-0.00102319
2135,0.0207197
2136,0.0432299
2137,0.0638217
2138,0.0842855
2139,0.109865
2140,0.122527
2141,0.134294
2142,0.144782
2143,0.152967
2144,0.158723
2145,0.162304
2146,0.162944
2147,0.161153
2148,0.156037
2149,0.147724
2150,0.137492
2151,0.124702
2152,0.108842
2153,0.0915758
2154,0.0725188
2155,0.052055
2156,0.0314632
2157,0.0102319
2158,-0.0108714
2159,-0.0319748
2160,-0.0594731
2161,-0.0789138
2162,-0.0943896
2163,-0.109737
2164,-0.121888
2165,-0.133399
2166,-0.143247
2167,-0.150409
2168,-0.155142
2169,-0.156421
2170,-0.15463
2171,-0.150154
2172,-0.144014
2173,-0.134422
2174,-0.122655
2175,-0.108331
2176,-0.0918316
2177,-0.0739257
2178,-0.0538456
2179,-0.0335096
2180,-0.0133015
2181,0.00792975
2182,0.0287773
2183,0.0491133
2184,0.0677866
2185,0.0878667
2186,0.110505
2187,0.122016
2188,0.132504
2189,0.14248
2190,0.148875
2191,0.15284
2192,0.155014
2193,0.153735
2194,0.150282
2195,0.144782
2196,0.136341
2197,0.125597
2198,0.11204
2199,0.0970755
2200,0.0800649
2201,0.0625427
2202,0.0429741
2203,0.0232776
2204,0.00179059
2205,-0.0189291
2206,-0.0386255
2207,-0.0662518
2208,-0.081216
2209,-0.095157
2210,-0.108203
2211,-0.120225
2212,-0.131097
2213,-0.139154
2214,-0.145038
2215,-0.148107
2216,-0.148491
2217,-0.145421
2218,-0.140433
2219,-0.133271
2220,-0.123039
2221,-0.1114
2222,-0.0974592
2223,-0.0815997
2224,-0.0640775
2225,-0.0455321
2226,-0.0258356
2227,-0.00601126
2228,0.013941
2229,0.0335096
2230,0.0524387
2231,0.0702166
2232,0.0894015
2233,0.110121
2234,0.120737
2235,0.130201
2236,0.137492
2237,0.142352
2238,0.145933
2239,0.146445
2240,0.145038
2241,0.141584
2242,0.135701
2243,0.126492
2244,0.115109
2245,0.10168
2246,0.0856924
2247,0.0689377
2248,0.0519271
2249,0.0332538
2250,0.0143247
2251,-0.00511597
2252,-0.0245566
2253,-0.0451484
2254,-0.0689377
2255,-0.0821113
2256,-0.0950291
2257,-0.107563
2258,-0.118435
2259,-0.127515
2260,-0.134934
2261,-0.13941
2262,-0.141329
2263,-0.140305
2264,-0.137364
2265,-0.131736
2266,-0.123551
2267,-0.113319
2268,-0.101296
2269,-0.0876109
2270,-0.0720072
2271,-0.0543571
2272,-0.0360676
2273,-0.0171385
2274,0.00166269
2275,0.0204639
2276,0.0397766
2277,0.0574267
2278,0.0743094
2279,0.0928548
2280,0.110249
2281,0.119202
2282,0.127515
2283,0.134166
2284,0.138259
2285,0.140433
2286,0.140689
2287,0.137747
2288,0.133015
2289,0.125597
2290,0.116772
2291,0.105133
2292,0.0917037
2293,0.0763558
2294,0.0603684
2295,0.0428462
2296,0.0246845
2297,0.00639496
2298,-0.0125341
2299,-0.0308237
2300,-0.0534619
2301,-0.0726467
2302,-0.0853087
2303,-0.0974592
2304,-0.107691
2305,-0.117411
2306,-0.124574
2307,-0.130201
2308,-0.134166
2309,-0.134934
2310,-0.133271
2311,-0.128922
2312,-0.122527
2313,-0.113447
2314,-0.102191
2315,-0.0896573
2316,-0.0755884
2317,-0.059601
2318,-0.0429741
2319,-0.0257077
2320,-0.00792975
2321,0.0103598
2322,0.0277541
2323,0.0446368
2324,0.0612637
2325,0.0766116
2326,0.0954128
2327,0.110377
2328,0.117795
2329,0.12419
2330,0.129306
2331,0.133143
2332,0.134294
2333,0.133143
2334,0.129818
2335,0.124574
2336,0.117028
2337,0.106924
2338,0.0946454
2339,0.081216
2340,0.0661239
2341,0.0497528
2342,0.032998
2343,0.0154758
2344,-0.00191849
2345,-0.0196965
2346,-0.0373466
2347,-0.0612637
2348,-0.074821
2349,-0.0863319
2350,-0.0973313
2351,-0.106796
2352,-0.115109
2353,-0.121632
2354,-0.126236
2355,-0.128027
2356,-0.127771
2357,-0.12483
2358,-0.119842
2359,-0.112423
2360,-0.103726
2361,-0.0929827
2362,-0.0803207
2363,-0.0663797
2364,-0.0515434
2365,-0.0347886
2366,-0.0179059
2367,-0.000767395
2368,0.0170106
2369,0.0340212
2370,0.0502644
2371,0.0649728
2372,0.0792975
2373,0.0979708
2374,0.10897
2375,0.115237
2376,0.120609
2377,0.124446
2378,0.126364
2379,0.126492
2380,0.124446
2381,0.120737
2382,0.114726
2383,0.106412
2384,0.0954128
2385,0.083774
2386,0.0707282
2387,0.0556361
2388,0.0404161
2389,0.0244287
2390,0.00792975
2391,-0.00882504
2392,-0.0254519
2393,-0.0428462
2394,-0.0657402
2395,-0.0767395
2396,-0.0870993
2397,-0.0969476
2398,-0.106156
2399,-0.112807
2400,-0.117411
2401,-0.120609
2402,-0.121632
2403,-0.120609
2404,-0.117156
2405,-0.111912
2406,-0.104494
2407,-0.0949012
2408,-0.0835182
2409,-0.0716235
2410,-0.0574267
2411,-0.0425904
2412,-0.026603
2413,-0.00972034
2414,0.00690656
2415,0.0226382
2416,0.0383698
2417,0.0535898
2418,0.0677866
2419,0.0807044
2420,0.0983545
2421,0.108203
2422,0.114086
2423,0.118051
2424,0.120737
2425,0.121504
2426,0.120481
2427,0.117795
2428,0.113063
2429,0.106284
2430,0.0970755
2431,0.0869714
2432,0.0749489
2433,0.0617753
2434,0.0474506
2435,0.0321027
2436,0.0163711
2437,0.000127899
2438,-0.0162432
2439,-0.0326143
2440,-0.052055
2441,-0.0684261
2442,-0.0784022
2443,-0.0878667
2444,-0.096436
2445,-0.103215
2446,-0.109226
2447,-0.113702
2448,-0.116388
2449,-0.116644
2450,-0.114342
2451,-0.109865
2452,-0.103343
2453,-0.0955407
2454,-0.0855645
2455,-0.0745652
2456,-0.0622869
2457,-0.0489854
2458,-0.0340212
2459,-0.0181617
2460,-0.00255798
2461,0.0135573
2462,0.0294168
2463,0.0437415
2464,0.0572988
2465,0.0702166
2466,0.0822392
2467,0.0997614
2468,0.107819
2469,0.111912
2470,0.114342
2471,0.116005
2472,0.116644
2473,0.115237
2474,0.11204
2475,0.106284
2476,0.0987382
2477,0.0899131
2478,0.0790417
2479,0.0666355
2480,0.0528224
2481,0.0386255
2482,0.0236613
2483,0.00869714
2484,-0.00652286
2485,-0.0218708
2486,-0.0367071
2487,-0.0575546
2488,-0.0700887
2489,-0.0790417
2490,-0.0873551
2491,-0.0956686
2492,-0.10168
2493,-0.10654
2494,-0.111016
2495,-0.111528
2496,-0.110889
2497,-0.107947
2498,-0.102703
2499,-0.0956686
2500,-0.0877388
2501,-0.0777627
2502,-0.0662518
2503,-0.0535898
2504,-0.0396487
2505,-0.025324
2506,-0.0106156
2507,0.00434857
2508,0.0185454
2509,0.0337654
2510,0.0480901
2511,0.0613916
2512,0.0734141
2513,0.083774
2514,0.100785
2515,0.106156
2516,0.110121
2517,0.111784
2518,0.111784
2519,0.110377
2520,0.107947
2521,0.10347
2522,0.0979708
2523,0.0902968
2524,0.0804486
2525,0.0695772
2526,0.0571709
2527,0.0436136
2528,0.03044
2529,0.0163711
2530,0.00204639
2531,-0.0120225
2532,-0.0263472
2533,-0.041823
2534,-0.0627985
2535,-0.0712398
2536,-0.079937
2537,-0.0872272
2538,-0.0947733
2539,-0.0998892
2540,-0.103343
2541,-0.105901
2542,-0.106156
2543,-0.105133
2544,-0.101552
2545,-0.0960523
2546,-0.0885062
2547,-0.079937
2548,-0.0699608
2549,-0.0588336
2550,-0.0461716
2551,-0.032998
2552,-0.0189291
2553,-0.00486017
2554,0.00972034
2555,0.0244287
2556,0.038114
2557,0.0509039
2558,0.0624148
2559,0.0731583
2560,0.0833903
2561,0.100017
2562,0.10411
2563,0.105517
2564,0.106284
2565,0.106796
2566,0.105261
2567,0.102447
2568,0.097715
2569,0.09132
2570,0.0835182
2571,0.0741815
2572,0.0633101
2573,0.0511597
2574,0.0376024
2575,0.0243008
2576,0.0106156
2577,-0.00370908
2578,-0.0171385
2579,-0.0309516
2580,-0.0466832
2581,-0.0640775
2582,-0.0718793
2583,-0.0790417
2584,-0.0859482
2585,-0.0920874
2586,-0.0969476
2587,-0.0997614
2588,-0.101552
2589,-0.101424
2590,-0.0996335
2591,-0.0960523
2592,-0.090041
2593,-0.082495
2594,-0.0736699
2595,-0.063438
2596,-0.0521829
2597,-0.0397766
2598,-0.0271146
2599,-0.0130457
2600,0.000895294
2601,0.0141968
2602,0.0274983
2603,0.040544
2604,0.0521829
2605,0.0626706
2606,0.0736699
2607,0.0828787
2608,0.0969476
2609,0.101424
2610,0.102575
2611,0.103087
2612,0.10168
2613,0.100401
2614,0.0970755
2615,0.0920874
2616,0.0853087
2617,0.0775069
2618,0.0680424
2619,0.0569151
2620,0.0454042
2621,0.0331259
2622,0.0194407
2623,0.00588336
2624,-0.00729025
2625,-0.0202081
2626,-0.0328701
2627,-0.0487296
2628,-0.0642054
2629,-0.0720072
2630,-0.0791696
2631,-0.0853087
2632,-0.0902968
2633,-0.0950291
2634,-0.0970755
2635,-0.0979708
2636,-0.0982266
2637,-0.0956686
2638,-0.0911921
2639,-0.0847972
2640,-0.0768674
2641,-0.0681703
2642,-0.058322
2643,-0.0465553
2644,-0.034277
2645,-0.0214871
2646,-0.00818555
2647,0.00498807
2648,0.0184175
2649,0.0312074
2650,0.0433578
2651,0.0541013
2652,0.0640775
2653,0.073542
2654,0.0814718
2655,0.0933664
2656,0.0995056
2657,0.0996335
2658,0.0996335
2659,0.0978429
2660,0.0949012
2661,0.0909363
2662,0.086204
2663,0.0798091
2664,0.0712398
2665,0.0615195
2666,0.050776
2667,0.0390092
2668,0.026603
2669,0.0143247
2670,0.00179059
2671,-0.0106156
2672,-0.0235334
2673,-0.0359397
2674,-0.0534619
2675,-0.064717
2676,-0.0711119
2677,-0.0772511
2678,-0.0831345
2679,-0.0879946
2680,-0.0911921
2681,-0.0934943
2682,-0.0934943
2683,-0.0923432
2684,-0.0890178
2685,-0.0841577
2686,-0.0778906
2687,-0.0699608
2688,-0.0610079
2689,-0.0516713
2690,-0.0404161
2691,-0.0286494
2692,-0.0166269
2693,-0.00383697
2694,0.00920874
2695,0.0213592
2696,0.0336375
2697,0.0447647
2698,0.0551245
2699,0.0645891
2700,0.0727746
2701,0.0803207
2702,0.0890178
2703,0.0973313
2704,0.0970755
2705,0.096436
2706,0.0936222
2707,0.0896573
2708,0.084925
2709,0.0792975
2710,0.0723909
2711,0.0644612
2712,0.0553803
2713,0.0450205
2714,0.0335096
2715,0.0218708
2716,0.00972034
2717,-0.00281378
2718,-0.013941
2719,-0.0260914
2720,-0.0376024
2721,-0.0555082
2722,-0.0648449
2723,-0.0706003
2724,-0.0759721
2725,-0.0808323
2726,-0.0845414
2727,-0.0869714
2728,-0.0883783
2729,-0.0876109
2730,-0.0859482
2731,-0.0830066
2732,-0.0775069
2733,-0.0713677
2734,-0.0640775
2735,-0.0555082
2736,-0.0460437
2737,-0.0353002
2738,-0.0237892
2739,-0.0112551
2740,0.000511597
2741,0.0122783
2742,0.0237892
2743,0.0347886
2744,0.0448926
2745,0.0543571
2746,0.0638217
2747,0.0720072
2748,0.0777627
2749,0.0830066
2750,0.09132
2751,0.0947733
2752,0.09132
2753,0.0885062
2754,0.0842855
2755,0.0795533
2756,0.073542
2757,0.0667634
2758,0.058322
2759,0.0486017
2760,0.0383698
2761,0.0286494
2762,0.0176501
2763,0.00652286
2764,-0.00524387
2765,-0.0171385
2766,-0.0281378
2767,-0.0387534
2768,-0.0561477
2769,-0.0635659
2770,-0.0684261
2771,-0.0727746
2772,-0.0771232
2773,-0.0801928
2774,-0.0818555
2775,-0.0827508
2776,-0.0823671
2777,-0.0804486
2778,-0.0769953
2779,-0.0718793
2780,-0.0656123
2781,-0.0581941
2782,-0.0497528
2783,-0.0400324
2784,-0.0299284
2785,-0.0193128
2786,-0.00805765
2787,0.00358118
2788,0.0153479
2789,0.0257077
2790,0.0360676
2791,0.0457879
2792,0.0549966
2793,0.0629264
2794,0.0703445
2795,0.0753326
2796,0.0798091
2797,0.0823671
2798,0.0839019
2799,0.0832624
2800,0.0809602
2801,0.0781464
2802,0.0736699
2803,0.0680424
2804,0.0610079
2805,0.0523108
2806,0.043102
2807,0.0336375
2808,0.0236613
2809,0.0127899
2810,0.00204639
2811,-0.00856924
2812,-0.0195686
2813,-0.0298005
2814,-0.0399045
2815,-0.0488575
2816,-0.0567872
2817,-0.063438
2818,-0.0691935
2819,-0.0746931
2820,-0.0780185
2821,-0.0794254
2822,-0.0798091
2823,-0.0787859
2824,-0.0759721
2825,-0.0720072
2826,-0.0658681
2827,-0.0587057
2828,-0.0517992
2829,-0.0434857
2830,-0.0338933
2831,-0.0244287
2832,-0.013941
2833,-0.00345328
2834,0.00780185
2835,0.019057
2836,0.029161
2837,0.0378582
2838,0.0465553
2839,0.0546129
2840,0.0616474
2841,0.0679145
2842,0.0725188
2843,0.0762279
2844,0.078658
2845,0.0791696
2846,0.0778906
2847,0.0761
2848,0.0725188
2849,0.0671471
2850,0.0612637
2851,0.0543571
2852,0.0465553
2853,0.0379861
2854,0.0283936
2855,0.0182896
2856,0.00780185
2857,-0.00243008
2858,-0.0122783
2859,-0.0226382
2860,-0.0323585
2861,-0.0419509
2862,-0.0501365
2863,-0.0574267
2864,-0.0633101
2865,-0.0674029
2866,-0.0707282
2867,-0.0731583
2868,-0.0741815
2869,-0.073542
2870,-0.0721351
2871,-0.0686819
2872,-0.064717
2873,-0.059601
2874,-0.0532061
2875,-0.04566
2876,-0.0377303
2877,-0.0286494
2878,-0.0193128
2879,-0.00895294
2880,0.00140689
2881,0.0108714
2882,0.0205918
2883,0.03044
2884,0.0388813
2885,0.0470669
2886,0.0547408
2887,0.0603684
2888,0.0656123
2889,0.0699608
2890,0.0729025
2891,0.0737978
2892,0.0737978
2893,0.0725188
2894,0.0703445
2895,0.0663797
2896,0.0610079
2897,0.0552524
2898,0.0478343
2899,0.0395208
2900,0.0312074
2901,0.0219987
2902,0.0117667
2903,0.00243008
2904,-0.00665076
2905,-0.0159874
2906,-0.0251961
2907,-0.0341491
2908,-0.0419509
2909,-0.0491133
2910,-0.0552524
2911,-0.0599847
2912,-0.0640775
2913,-0.0667634
2914,-0.0691935
2915,-0.0693213
2916,-0.068554
2917,-0.0670192
2918,-0.0633101
2919,-0.0584499
2920,-0.0530782
2921,-0.0460437
2922,-0.0383698
2923,-0.0313353
2924,-0.0232776
2925,-0.013941
2926,-0.00498807
2927,0.00486017
2928,0.0149642
2929,0.0243008
2930,0.0324864
2931,0.0401603
2932,0.0470669
2933,0.0529503
2934,0.058322
2935,0.0629264
2936,0.0663797
2937,0.068554
2938,0.0689377
2939,0.0688098
2940,0.0670192
2941,0.0643333
2942,0.0606242
2943,0.0553803
2944,0.049497
2945,0.0428462
2946,0.0347886
2947,0.0258356
2948,0.0176501
2949,0.00882504
2950,0
2951,-0.00895294
2952,-0.0175222
2953,-0.0260914
2954,-0.034277
2955,-0.0424625
2956,-0.0486017
2957,-0.0539735
2958,-0.0588336
2959,-0.0625427
2960,-0.0644612
2961,-0.0657402
2962,-0.0657402
2963,-0.064717
2964,-0.0624148
2965,-0.0585778
2966,-0.0534619
2967,-0.0479622
2968,-0.0415672
2969,-0.0344049
2970,-0.0259635
2971,-0.0172664
2972,-0.00844134
2973,-0.000511597
2974,0.00856924
2975,0.0175222
2976,0.0259635
2977,0.0340212
2978,0.0410556
2979,0.0474506
2980,0.0525666
2981,0.0574267
2982,0.0612637
2983,0.0638217
2984,0.065996
2985,0.065996
2986,0.0649728
2987,0.0629264
2988,0.059601
2989,0.0552524
2990,0.0502644
2991,0.0442531
2992,0.0373466
2993,0.0295447
2994,0.0208476
2995,0.0125341
2996,0.00409277
2997,-0.00498807
2998,-0.0127899
2999,-0.020336
