Samples - Plot 0,Amplitude [V] - Plot 0
149,-0.0315911
150,-0.0314632
151,-0.0301842
152,-0.0287773
153,-0.0260914
154,-0.0231497
155,-0.0209755
156,-0.0179059
157,-0.0149642
158,-0.0111272
159,-0.00754605
160,-0.00306958
161,0.00153479
162,0.00575546
163,0.00946454
164,0.0131736
165,0.0168827
166,0.0200802
167,0.0239171
168,0.0273704
169,0.0294168
170,0.0306958
171,0.0322306
172,0.0324864
173,0.0328701
174,0.0322306
175,0.0321027
176,0.0306958
177,0.0276262
178,0.0254519
179,0.0222545
180,0.0186733
181,0.0145805
182,0.0102319
183,0.00562756
184,0.000895294
185,-0.00434857
186,-0.00844134
187,-0.0131736
188,-0.0179059
189,-0.0227661
190,-0.0274983
191,-0.0318469
192,-0.0347886
193,-0.0378582
194,-0.0402882
195,-0.0420788
196,-0.0429741
197,-0.0433578
198,-0.0434857
199,-0.041823
200,-0.0395208
201,-0.0364513
202,-0.0333817
203,-0.0298005
204,-0.0221266
205,-0.0149642
206,-0.01522
207,-0.0135573
208,-0.00856924
209,-0.00243008
210,0.00422067
211,0.0121504
212,0.0194407
213,0.0269867
214,0.034277
215,0.0406719
216,0.0460437
217,0.0509039
218,0.0556361
219,0.0585778
220,0.0598568
221,0.0603684
222,0.0594731
223,0.0576825
224,0.0547408
225,0.0503923
226,0.0455321
227,0.039265
228,0.031719
229,0.0237892
230,0.0153479
231,0.00575546
232,-0.00358118
233,-0.0124062
234,-0.021615
235,-0.0303121
236,-0.0390092
237,-0.0492412
238,-0.0638217
239,-0.0684261
240,-0.0723909
241,-0.0762279
242,-0.0784022
243,-0.0796812
244,-0.0804486
245,-0.0794254
246,-0.0775069
247,-0.0745652
248,-0.0695772
249,-0.0627985
250,-0.0553803
251,-0.0465553
252,-0.0365792
253,-0.0262193
254,-0.0154758
255,-0.00434857
256,0.00639496
257,0.017778
258,0.0299284
259,0.0409277
260,0.0514155
261,0.0603684
262,0.0695772
263,0.0775069
264,0.090041
265,0.0942617
266,0.0950291
267,0.0949012
268,0.0945175
269,0.0923432
270,0.0894015
271,0.0839019
272,0.0763558
273,0.0684261
274,0.0594731
275,0.0488575
276,0.0374745
277,0.0248124
278,0.0112551
279,-0.00306958
280,-0.016499
281,-0.029161
282,-0.0422067
283,-0.0610079
284,-0.0725188
285,-0.079937
286,-0.0876109
287,-0.0943896
288,-0.100145
289,-0.10411
290,-0.106668
291,-0.108075
292,-0.107307
293,-0.104494
294,-0.0993777
295,-0.0927269
296,-0.0844135
297,-0.0750768
298,-0.0645891
299,-0.0529503
300,-0.0399045
301,-0.0255798
302,-0.0109993
303,0.00396487
304,0.0195686
305,0.0341491
306,0.0479622
307,0.0615195
308,0.0734141
309,0.088762
310,0.100017
311,0.105773
312,0.110633
313,0.114214
314,0.116005
315,0.116132
316,0.114981
317,0.111144
318,0.106924
319,0.0995056
320,0.0901689
321,0.0790417
322,0.0665076
323,0.053334
324,0.039265
325,0.0234055
326,0.00767395
327,-0.00908084
328,-0.0258356
329,-0.0414393
330,-0.063438
331,-0.0772511
332,-0.0881225
333,-0.0986103
334,-0.108586
335,-0.117156
336,-0.123806
337,-0.129434
338,-0.131736
339,-0.132504
340,-0.130329
341,-0.126364
342,-0.120865
343,-0.112551
344,-0.102447
345,-0.0910642
346,-0.0775069
347,-0.0627985
348,-0.0466832
349,-0.029161
350,-0.0117667
351,0.00652286
352,0.0246845
353,0.0432299
354,0.0606242
355,0.077379
356,0.0998892
357,0.111016
358,0.120993
359,0.130585
360,0.138515
361,0.143631
362,0.146445
363,0.148363
364,0.147084
365,0.143375
366,0.137108
367,0.128539
368,0.117028
369,0.103854
370,0.0892736
371,0.0730304
372,0.0552524
373,0.0354281
374,0.0149642
375,-0.00601126
376,-0.0268588
377,-0.0492412
378,-0.0754605
379,-0.0911921
380,-0.10718
381,-0.122144
382,-0.135957
383,-0.148235
384,-0.157955
385,-0.165246
386,-0.170362
387,-0.172536
388,-0.171896
389,-0.167548
390,-0.160897
391,-0.151816
392,-0.14005
393,-0.125213
394,-0.108586
395,-0.0899131
396,-0.0695772
397,-0.0478343
398,-0.0249403
399,-0.00127899
400,0.0227661
401,0.0468111
402,0.0704724
403,0.0980987
404,0.118563
405,0.135062
406,0.150537
407,0.163583
408,0.17471
409,0.183535
410,0.189674
411,0.192232
412,0.190953
413,0.186861
414,0.17957
415,0.169978
416,0.15706
417,0.140305
418,0.121376
419,0.100145
420,0.0772511
421,0.053334
422,0.0276262
423,0.00140689
424,-0.0251961
425,-0.0553803
426,-0.0858203
427,-0.108203
428,-0.129178
429,-0.148235
430,-0.166781
431,-0.18264
432,-0.195942
433,-0.206173
434,-0.212313
435,-0.214743
436,-0.21372
437,-0.209499
438,-0.200802
439,-0.190058
440,-0.174966
441,-0.157188
442,-0.136213
443,-0.111528
444,-0.0859482
445,-0.0587057
446,-0.0308237
447,-0.00166269
448,0.0273704
449,0.0560198
450,0.0879946
451,0.119202
452,0.14248
453,0.163967
454,0.18328
455,0.199395
456,0.21308
457,0.223184
458,0.230474
459,0.233416
460,0.23137
461,0.225742
462,0.216789
463,0.203871
464,0.1875
465,0.166397
466,0.143119
467,0.117284
468,0.0892736
469,0.0601126
470,0.029161
471,-0.00281378
472,-0.0354281
473,-0.074821
474,-0.10411
475,-0.130329
476,-0.156037
477,-0.180977
478,-0.20272
479,-0.220498
480,-0.235207
481,-0.245694
482,-0.252729
483,-0.255798
484,-0.254519
485,-0.247869
486,-0.237765
487,-0.223312
488,-0.204255
489,-0.182768
490,-0.157316
491,-0.128794
492,-0.0983545
493,-0.0654844
494,-0.0314632
495,0.00255798
496,0.036835
497,0.0707282
498,0.1114
499,0.141584
500,0.168955
501,0.193639
502,0.216022
503,0.235846
504,0.251706
505,0.264368
506,0.271658
507,0.273704
508,0.271402
509,0.264495
510,0.253368
511,0.238276
512,0.218708
513,0.19479
514,0.167804
515,0.137492
516,0.10411
517,0.0695772
518,0.0327422
519,-0.00409277
520,-0.0414393
521,-0.086204
522,-0.119074
523,-0.149898
524,-0.180338
525,-0.20822
526,-0.232265
527,-0.253624
528,-0.270635
529,-0.283297
530,-0.290715
531,-0.293529
532,-0.290971
533,-0.283936
534,-0.271658
535,-0.254903
536,-0.233672
537,-0.208348
538,-0.18021
539,-0.147724
540,-0.112551
541,-0.0757163
542,-0.0374745
543,0.00153479
544,0.0410556
545,0.0813439
546,0.125085
547,0.158467
548,0.189291
549,0.217812
550,0.24352
551,0.265391
552,0.282529
553,0.295191
554,0.303249
555,0.305807
556,0.302609
557,0.295447
558,0.282529
559,0.26424
560,0.241474
561,0.214359
562,0.184303
563,0.150154
564,0.113447
565,0.0739257
566,0.0331259
567,-0.00792975
568,-0.0519271
569,-0.0979708
570,-0.134038
571,-0.168955
572,-0.202209
573,-0.232649
574,-0.259635
575,-0.282146
576,-0.300179
577,-0.312202
578,-0.319364
579,-0.322178
580,-0.317318
581,-0.30747
582,-0.293401
583,-0.27396
584,-0.249531
585,-0.221777
586,-0.188523
587,-0.152456
588,-0.113319
589,-0.0729025
590,-0.03044
591,0.0129178
592,0.0561477
593,0.103854
594,0.145549
595,0.180977
596,0.214231
597,0.24416
598,0.270635
599,0.293145
600,0.3099
601,0.32205
602,0.327806
603,0.328957
604,0.323969
605,0.313225
606,0.296982
607,0.275495
608,0.248892
609,0.218324
610,0.183407
611,0.14491
612,0.104749
613,0.0622869
614,0.0181617
615,-0.0251961
616,-0.0744373
617,-0.11626
618,-0.153735
619,-0.190058
620,-0.224463
621,-0.255415
622,-0.282018
623,-0.304144
624,-0.320771
625,-0.331643
626,-0.336375
627,-0.336375
628,-0.32998
629,-0.317446
630,-0.29954
631,-0.275751
632,-0.247357
633,-0.215894
634,-0.180338
635,-0.140945
636,-0.0992498
637,-0.0569151
638,-0.0136852
639,0.0309516
640,0.0761
641,0.125213
642,0.162688
643,0.19786
644,0.230218
645,0.259635
646,0.284959
647,0.304784
648,0.320643
649,0.330236
650,0.334328
651,0.332282
652,0.324992
653,0.31169
654,0.293145
655,0.269356
656,0.24045
657,0.208092
658,0.171513
659,0.131992
660,0.0904247
661,0.0473227
662,0.00396487
663,-0.0413114
664,-0.0931106
665,-0.131736
666,-0.169338
667,-0.204255
668,-0.236741
669,-0.265007
670,-0.289052
671,-0.308876
672,-0.322562
673,-0.331131
674,-0.334968
675,-0.331387
676,-0.322306
677,-0.307853
678,-0.288668
679,-0.26424
680,-0.235718
681,-0.202336
682,-0.165118
683,-0.125469
684,-0.0841577
685,-0.0415672
686,0.00153479
687,0.0447647
688,0.0905526
689,0.135701
690,0.172536
691,0.206813
692,0.237892
693,0.264879
694,0.287134
695,0.305423
696,0.318853
697,0.326143
698,0.328189
699,0.32448
700,0.314632
701,0.299924
702,0.27946
703,0.254519
704,0.225358
705,0.191977
706,0.155397
707,0.115621
708,0.0737978
709,0.0314632
710,-0.0116388
711,-0.0581941
712,-0.103854
713,-0.140433
714,-0.176757
715,-0.210522
716,-0.24109
717,-0.267309
718,-0.289564
719,-0.307342
720,-0.318213
721,-0.324224
722,-0.324608
723,-0.319492
724,-0.309132
725,-0.293784
726,-0.272681
727,-0.246717
728,-0.216277
729,-0.183024
730,-0.145933
731,-0.106668
732,-0.0656123
733,-0.0227661
734,0.0195686
735,0.0616474
736,0.109098
737,0.147979
738,0.182128
739,0.21372
740,0.242497
741,0.267309
742,0.287134
743,0.301842
744,0.312586
745,0.317446
746,0.316678
747,0.3099
748,0.298133
749,0.280355
750,0.258356
751,0.231497
752,0.20029
753,0.165502
754,0.128283
755,0.0890178
756,0.0479622
757,0.00549966
758,-0.0358118
759,-0.0847972
760,-0.122272
761,-0.157316
762,-0.190826
763,-0.221393
764,-0.24902
765,-0.272169
766,-0.290459
767,-0.303377
768,-0.310667
769,-0.312458
770,-0.309516
771,-0.300307
772,-0.285599
773,-0.267053
774,-0.24352
775,-0.215638
776,-0.183663
777,-0.147724
778,-0.110377
779,-0.0713677
780,-0.0313353
781,0.00933664
782,0.0500086
783,0.0932385
784,0.134294
785,0.167932
786,0.198755
787,0.226254
788,0.250682
789,0.271146
790,0.28675
791,0.296087
792,0.300819
793,0.301075
794,0.296087
795,0.284959
796,0.268972
797,0.246462
798,0.188907
799,0.132887
800,0.0897852
801,0.0547408
802,0.0244287
803,-0.00409277
804,-0.0305679
805,-0.0613916
806,-0.0868435
807,-0.107052
808,-0.127771
809,-0.147724
810,-0.165885
811,-0.183152
812,-0.197093
813,-0.207069
814,-0.215126
815,-0.220242
816,-0.22101
817,-0.218324
818,-0.211929
819,-0.202081
820,-0.188779
821,-0.171385
822,-0.151433
823,-0.129306
824,-0.105005
825,-0.0795533
826,-0.0525666
827,-0.0236613
828,0.00447647
829,0.0326143
830,0.0602405
831,0.0901689
832,0.118946
833,0.138771
834,0.156549
835,0.172152
836,0.18507
837,0.196069
838,0.202081
839,0.205918
840,0.206429
841,0.202976
842,0.195046
843,0.183663
844,0.169211
845,0.151944
846,0.131992
847,0.109865
848,0.0865877
849,0.0606242
850,0.0341491
851,0.00690656
852,-0.0207197
853,-0.049497
854,-0.0818555
855,-0.103598
856,-0.123806
857,-0.142735
858,-0.160002
859,-0.174582
860,-0.186349
861,-0.194279
862,-0.199011
863,-0.20029
864,-0.198627
865,-0.193384
866,-0.184047
867,-0.171001
868,-0.155525
869,-0.137108
870,-0.116005
871,-0.0941338
872,-0.0698329
873,-0.0445089
874,-0.017778
875,0.00831345
876,0.0344049
877,0.0593452
878,0.0851808
879,0.112807
880,0.131736
881,0.148235
882,0.162048
883,0.173303
884,0.182768
885,0.188651
886,0.191593
887,0.191209
888,0.186733
889,0.179443
890,0.168443
891,0.154886
892,0.13762
893,0.118307
894,0.0968197
895,0.0740536
896,0.0496249
897,0.0239171
898,-0.00140689
899,-0.0274983
900,-0.0572988
901,-0.0847972
902,-0.104494
903,-0.123423
904,-0.140689
905,-0.156037
906,-0.168827
907,-0.179443
908,-0.186733
909,-0.18993
910,-0.190058
911,-0.1875
912,-0.181361
913,-0.172024
914,-0.159618
915,-0.143375
916,-0.124702
917,-0.104622
918,-0.0823671
919,-0.0585778
920,-0.032998
921,-0.00665076
922,0.0186733
923,0.0432299
924,0.0671471
925,0.0946454
926,0.117667
927,0.134166
928,0.148875
929,0.161665
930,0.171513
931,0.17957
932,0.184686
933,0.185837
934,0.184431
935,0.178931
936,0.169466
937,0.15706
938,0.143247
939,0.126492
940,0.106412
941,0.0841577
942,0.06088
943,0.036835
944,0.0117667
945,-0.0131736
946,-0.0388813
947,-0.0706003
948,-0.09132
949,-0.110249
950,-0.127388
951,-0.143503
952,-0.15706
953,-0.169338
954,-0.178291
955,-0.183535
956,-0.18507
957,-0.183535
958,-0.179443
959,-0.171769
960,-0.160897
961,-0.146445
962,-0.129562
963,-0.110889
964,-0.0910642
965,-0.0677866
966,-0.0433578
967,-0.0189291
968,0.00652286
969,0.0312074
970,0.0542292
971,0.0768674
972,0.105645
973,0.122655
974,0.138387
975,0.151944
976,0.162304
977,0.170745
978,0.176885
979,0.179315
980,0.178931
981,0.174966
982,0.167804
983,0.158211
984,0.144782
985,0.128922
986,0.110761
987,0.0906805
988,0.0682982
989,0.0454042
990,0.0218708
991,-0.00230219
992,-0.0271146
993,-0.0555082
994,-0.0821113
995,-0.100145
996,-0.117795
997,-0.134038
998,-0.148619
999,-0.160513
1000,-0.170234
1001,-0.176117
1002,-0.179826
1003,-0.179954
1004,-0.176501
1005,-0.170617
1006,-0.160641
1007,-0.148619
1008,-0.13391
1009,-0.11626
1010,-0.0965639
1011,-0.0745652
1012,-0.0512876
1013,-0.027882
1014,-0.00345328
1015,0.0213592
1016,0.0451484
1017,0.0671471
1018,0.0924711
1019,0.115877
1020,0.131225
1021,0.145166
1022,0.156804
1023,0.166269
1024,0.173303
1025,0.177268
1026,0.178291
1027,0.176373
1028,0.171001
1029,0.162304
1030,0.149514
1031,0.135062
1032,0.118307
1033,0.0996335
1034,0.0784022
1035,0.0561477
1036,0.0324864
1037,0.00780185
1038,-0.0162432
1039,-0.0400324
1040,-0.0717514
1041,-0.0915758
1042,-0.109226
1043,-0.126492
1044,-0.142352
1045,-0.155397
1046,-0.166141
1047,-0.174327
1048,-0.179187
1049,-0.182384
1050,-0.181233
1051,-0.176501
1052,-0.168699
1053,-0.157955
1054,-0.143503
1055,-0.12726
1056,-0.10961
1057,-0.0891457
1058,-0.0663797
1059,-0.0428462
1060,-0.0191849
1061,0.00524387
1062,0.0294168
1063,0.0532061
1064,0.0763558
1065,0.105261
1066,0.122655
1067,0.138259
1068,0.151944
1069,0.163327
1070,0.172536
1071,0.178547
1072,0.181745
1073,0.181233
1074,0.178164
1075,0.171641
1076,0.161537
1077,0.149514
1078,0.13391
1079,0.115877
1080,0.0954128
1081,0.073542
1082,0.0502644
1083,0.0260914
1084,0.00115109
1085,-0.0236613
1086,-0.0505202
1087,-0.0795533
1088,-0.0988661
1089,-0.1169
1090,-0.133655
1091,-0.14913
1092,-0.162816
1093,-0.173431
1094,-0.181489
1095,-0.18571
1096,-0.186605
1097,-0.184431
1098,-0.179187
1099,-0.169722
1100,-0.157828
1101,-0.142991
1102,-0.125469
1103,-0.10654
1104,-0.0854366
1105,-0.0620311
1106,-0.0372187
1107,-0.0120225
1108,0.0134294
1109,0.0382419
1110,0.0616474
1111,0.0870993
1112,0.113958
1113,0.13148
1114,0.147212
1115,0.161025
1116,0.171769
1117,0.180082
1118,0.184814
1119,0.186093
1120,0.184942
1121,0.181617
1122,0.173815
1123,0.162432
1124,0.148363
1125,0.131608
1126,0.112295
1127,0.0915758
1128,0.0688098
1129,0.0447647
1130,0.0194407
1131,-0.00613916
1132,-0.0319748
1133,-0.0625427
1134,-0.0870993
1135,-0.107307
1136,-0.126236
1137,-0.143631
1138,-0.158595
1139,-0.171257
1140,-0.181873
1141,-0.188523
1142,-0.192232
1143,-0.191593
1144,-0.188012
1145,-0.181105
1146,-0.170873
1147,-0.157828
1148,-0.141329
1149,-0.122272
1150,-0.10168
1151,-0.0789138
1152,-0.054485
1153,-0.0296726
1154,-0.00460437
1155,0.021615
1156,0.0468111
1157,0.0708561
1158,0.100529
1159,0.1224
1160,0.139282
1161,0.15463
1162,0.167292
1163,0.177268
1164,0.184431
1165,0.189547
1166,0.190953
1167,0.188523
1168,0.182768
1169,0.173943
1170,0.161792
1171,0.147084
1172,0.129178
1173,0.108458
1174,0.0863319
1175,0.0625427
1176,0.0376024
1177,0.0117667
1178,-0.0144526
1179,-0.0401603
1180,-0.0729025
1181,-0.0933664
1182,-0.113063
1183,-0.132248
1184,-0.148747
1185,-0.163583
1186,-0.175989
1187,-0.184303
1188,-0.19057
1189,-0.193767
1190,-0.193
1191,-0.188395
1192,-0.180722
1193,-0.169722
1194,-0.155525
1195,-0.138131
1196,-0.119202
1197,-0.0980987
1198,-0.074821
1199,-0.050776
1200,-0.025324
1201,0.000767395
1202,0.026603
1203,0.0519271
1204,0.0757163
1205,0.106156
1206,0.125341
1207,0.142735
1208,0.157316
1209,0.169594
1210,0.179954
1211,0.187116
1212,0.191209
1213,0.191465
1214,0.189035
1215,0.183407
1216,0.173431
1217,0.160641
1218,0.144782
1219,0.126492
1220,0.105773
1221,0.0841577
1222,0.0604963
1223,0.0361955
1224,0.0104877
1225,-0.01522
1226,-0.0419509
1227,-0.0753326
1228,-0.0954128
1229,-0.114726
1230,-0.133783
1231,-0.150793
1232,-0.165246
1233,-0.176885
1234,-0.186093
1235,-0.191209
1236,-0.193256
1237,-0.19236
1238,-0.188395
1239,-0.181105
1240,-0.170362
1241,-0.156165
1242,-0.139538
1243,-0.120353
1244,-0.0992498
1245,-0.0753326
1246,-0.0500086
1247,-0.0249403
1248,0.000767395
1249,0.0260914
1250,0.0515434
1251,0.0762279
1252,0.106668
1253,0.125469
1254,0.142608
1255,0.157572
1256,0.170106
1257,0.179826
1258,0.187244
1259,0.191081
1260,0.191337
1261,0.188523
1262,0.182128
1263,0.173048
1264,0.160769
1265,0.145421
1266,0.126364
1267,0.105005
1268,0.0833903
1269,0.0601126
1270,0.0353002
1271,0.00933664
1272,-0.0170106
1273,-0.0429741
1274,-0.0764837
1275,-0.0963081
1276,-0.115749
1277,-0.134806
1278,-0.151816
1279,-0.166397
1280,-0.178675
1281,-0.187116
1282,-0.191977
1283,-0.193767
1284,-0.193
1285,-0.187628
1286,-0.178675
1287,-0.167292
1288,-0.153223
1289,-0.136724
1290,-0.116772
1291,-0.095157
1292,-0.0720072
1293,-0.0465553
1294,-0.0209755
1295,0.00498807
1296,0.0306958
1297,0.0555082
1298,0.079937
1299,0.111016
1300,0.128539
1301,0.145038
1302,0.160002
1303,0.171257
1304,0.180722
1305,0.187244
1306,0.190442
1307,0.190442
1308,0.187372
1309,0.181361
1310,0.171129
1311,0.158083
1312,0.141712
1313,0.1224
1314,0.101424
1315,0.0785301
1316,0.054485
1317,0.0295447
1318,0.00422067
1319,-0.0212313
1320,-0.0486017
1321,-0.0796812
1322,-0.0993777
1323,-0.118563
1324,-0.136724
1325,-0.15284
1326,-0.167036
1327,-0.178164
1328,-0.186093
1329,-0.190826
1330,-0.192744
1331,-0.19057
1332,-0.18507
1333,-0.175989
1334,-0.164223
1335,-0.149514
1336,-0.131992
1337,-0.112423
1338,-0.09132
1339,-0.0679145
1340,-0.0429741
1341,-0.0176501
1342,0.00729025
1343,0.0326143
1344,0.057043
1345,0.0809602
1346,0.111272
1347,0.128411
1348,0.143759
1349,0.158339
1350,0.169466
1351,0.178291
1352,0.184047
1353,0.186733
1354,0.185837
1355,0.181617
1356,0.174966
1357,0.165246
1358,0.152072
1359,0.135957
1360,0.117795
1361,0.0975871
1362,0.0752047
1363,0.0523108
1364,0.027882
1365,0.00268588
1366,-0.0218708
1367,-0.0486017
1368,-0.0781464
1369,-0.0972034
1370,-0.11626
1371,-0.13391
1372,-0.14913
1373,-0.162048
1374,-0.172792
1375,-0.180722
1376,-0.184686
1377,-0.185198
1378,-0.18264
1379,-0.177396
1380,-0.169466
1381,-0.158211
1382,-0.144014
1383,-0.127004
1384,-0.107691
1385,-0.0859482
1386,-0.063438
1387,-0.0400324
1388,-0.0161153
1389,0.00844134
1390,0.032998
1391,0.0566593
1392,0.0798091
1393,0.108842
1394,0.124574
1395,0.13941
1396,0.152328
1397,0.163455
1398,0.171641
1399,0.177396
1400,0.179698
1401,0.179059
1402,0.175733
1403,0.168443
1404,0.158083
1405,0.145421
1406,0.129306
1407,0.1114
1408,0.0918316
1409,0.0706003
1410,0.0480901
1411,0.0243008
1412,-0.000255798
1413,-0.0248124
1414,-0.0510318
1415,-0.0781464
1416,-0.0965639
1417,-0.114981
1418,-0.131352
1419,-0.146445
1420,-0.158723
1421,-0.169338
1422,-0.176373
1423,-0.179954
1424,-0.180594
1425,-0.178036
1426,-0.172024
1427,-0.163455
1428,-0.151816
1429,-0.138131
1430,-0.121632
1431,-0.102959
1432,-0.0818555
1433,-0.0602405
1434,-0.0369629
1435,-0.0127899
1436,0.0115109
1437,0.0356839
1438,0.0592173
1439,0.0813439
1440,0.109098
1441,0.124574
1442,0.138898
1443,0.152072
1444,0.162048
1445,0.170106
1446,0.174966
1447,0.177524
1448,0.176501
1449,0.172152
1450,0.164606
1451,0.154246
1452,0.141201
1453,0.125981
1454,0.107947
1455,0.0883783
1456,0.0670192
1457,0.044381
1458,0.0212313
1459,-0.00204639
1460,-0.0259635
1461,-0.0524387
1462,-0.0792975
1463,-0.097715
1464,-0.114853
1465,-0.130841
1466,-0.145166
1467,-0.15706
1468,-0.166397
1469,-0.173048
1470,-0.176629
1471,-0.177012
1472,-0.173687
1473,-0.167676
1474,-0.159362
1475,-0.148107
1476,-0.134166
1477,-0.117411
1478,-0.0982266
1479,-0.0775069
1480,-0.0553803
1481,-0.0323585
1482,-0.00959244
1483,0.0144526
1484,0.0373466
1485,0.0593452
1486,0.0815997
1487,0.108842
1488,0.123806
1489,0.13762
1490,0.149258
1491,0.158851
1492,0.165885
1493,0.17049
1494,0.172152
1495,0.170873
1496,0.166269
1497,0.158595
1498,0.147596
1499,0.135189
1500,0.119586
1501,0.101936
1502,0.0822392
1503,0.0604963
1504,0.0383698
1505,0.0162432
1506,-0.00729025
1507,-0.03044
1508,-0.0576825
1509,-0.0808323
1510,-0.0979708
1511,-0.114214
1512,-0.129562
1513,-0.142096
1514,-0.15284
1515,-0.161537
1516,-0.16742
1517,-0.170234
1518,-0.169594
1519,-0.166141
1520,-0.160002
1521,-0.150665
1522,-0.139154
1523,-0.12483
1524,-0.108331
1525,-0.0910642
1526,-0.0707282
1527,-0.0483459
1528,-0.0262193
1529,-0.00358118
1530,0.019057
1531,0.0409277
1532,0.0622869
1533,0.0836461
1534,0.109226
1535,0.123039
1536,0.135062
1537,0.145421
1538,0.154118
1539,0.160002
1540,0.164223
1541,0.165502
1542,0.162944
1543,0.157572
1544,0.150026
1545,0.139154
1546,0.125853
1547,0.110889
1548,0.0934943
1549,0.0745652
1550,0.0539735
1551,0.0326143
1552,0.0112551
1553,-0.0109993
1554,-0.0328701
1555,-0.0597289
1556,-0.0813439
1557,-0.097715
1558,-0.113447
1559,-0.12662
1560,-0.138387
1561,-0.148875
1562,-0.157188
1563,-0.162688
1564,-0.16435
1565,-0.163455
1566,-0.16013
1567,-0.153223
1568,-0.143887
1569,-0.132887
1570,-0.11933
1571,-0.102959
1572,-0.0847972
1573,-0.0649728
1574,-0.0436136
1575,-0.022894
1576,-0.00153479
1577,0.0196965
1578,0.0411835
1579,0.0613916
1580,0.0803207
1581,0.106796
1582,0.120225
1583,0.132376
1584,0.142735
1585,0.150665
1586,0.156676
1587,0.159618
1588,0.16013
1589,0.1577
1590,0.152712
1591,0.14427
1592,0.133527
1593,0.120481
1594,0.105133
1595,0.088762
1596,0.0708561
1597,0.0511597
1598,0.0308237
1599,0.00920874
1600,-0.0125341
1601,-0.0340212
1602,-0.0603684
1603,-0.0808323
1604,-0.0957965
1605,-0.110633
1606,-0.124574
1607,-0.136468
1608,-0.146317
1609,-0.153223
1610,-0.157828
1611,-0.160386
1612,-0.159234
1613,-0.154758
1614,-0.147979
1615,-0.138259
1616,-0.12662
1617,-0.113063
1618,-0.0973313
1619,-0.0792975
1620,-0.0601126
1621,-0.0396487
1622,-0.0186733
1623,0.00294168
1624,0.024045
1625,0.0434857
1626,0.0629264
1627,0.0822392
1628,0.107052
1629,0.119202
1630,0.130201
1631,0.139922
1632,0.1467
1633,0.151305
1634,0.153607
1635,0.153351
1636,0.151177
1637,0.146317
1638,0.137747
1639,0.127004
1640,0.113958
1641,0.0996335
1642,0.0827508
1643,0.0651007
1644,0.0455321
1645,0.025324
1646,0.00370908
1647,-0.0173943
1648,-0.038114
1649,-0.0656123
1650,-0.0819834
1651,-0.0954128
1652,-0.109226
1653,-0.122016
1654,-0.133655
1655,-0.14248
1656,-0.148875
1657,-0.153223
1658,-0.15463
1659,-0.152712
1660,-0.147851
1661,-0.140945
1662,-0.131225
1663,-0.119714
1664,-0.105261
1665,-0.0891457
1666,-0.0720072
1667,-0.0532061
1668,-0.0327422
1669,-0.012662
1670,0.00741815
1671,0.0273704
1672,0.0468111
1673,0.0649728
1674,0.0840298
1675,0.106668
